text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"Room space is ok, staff is friendly. There is a bathroom that does not have an inclination for the water to flow, so it often gets wet. Car rental is also available. I arrived early so I could check in early too",water,neutral,0.6321082,0.36140382,0.0064880056,126349610,water
"Ok service, right in the center, convenient for traveling to visit places.",Ok service,positive,0.019938143,0.0024181872,0.97764367,126283451,Ok service
"Ok service, right in the center, convenient for traveling to visit places.",visit places,positive,0.0031773425,0.0009542924,0.99586844,126283451,visit place
"Ok service, right in the center, convenient for traveling to visit places.",center,positive,0.008470061,0.0036723437,0.9878576,126283451,center
"Ok service, right in the center, convenient for traveling to visit places.",convenient,positive,0.0010329067,0.0014680418,0.99749905,126283451,convenient
"Clean hotel, enthusiastic reception.",hotel,positive,0.00092290394,0.00088957796,0.9981875,126221048,hotel
"Clean hotel, enthusiastic reception.",reception,positive,0.00044105988,0.0009352727,0.9986237,126221048,reception
"Memorable memories with this place. Above the level of satisfaction, I just feel great when staying here. I was right to choose this hotel",memories,positive,0.00040825724,0.00091308897,0.9986786,126161858,memory
"Memorable memories with this place. Above the level of satisfaction, I just feel great when staying here. I was right to choose this hotel",place,positive,0.00031091215,0.0010166141,0.9986725,126161858,place
"Memorable memories with this place. Above the level of satisfaction, I just feel great when staying here. I was right to choose this hotel",level,positive,0.00033306197,0.0013581757,0.9983088,126161858,level
"Memorable memories with this place. Above the level of satisfaction, I just feel great when staying here. I was right to choose this hotel",satisfaction,positive,0.00028639656,0.0012426638,0.99847096,126161858,satisfaction
"Memorable memories with this place. Above the level of satisfaction, I just feel great when staying here. I was right to choose this hotel",hotel,positive,0.0011800737,0.0010895027,0.99773043,126161858,hotel
"Quiet hotel, good wifi, Right in the center, great.",hotel,positive,0.00083435804,0.0008872345,0.9982784,126169703,hotel
"Quiet hotel, good wifi, Right in the center, great.",wifi,positive,0.00086372334,0.00089310954,0.9982432,126169703,wifi
"Quiet hotel, good wifi, Right in the center, great.",center,positive,0.0007101785,0.00080630445,0.9984835,126169703,center
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",supporting families,positive,0.00111275,0.0014839377,0.9974033,126877411,supporting family
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",minus point,positive,0.036481313,0.33260438,0.63091433,126877411,minus point
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",blanket has lizard droppings,negative,0.004227696,0.9921835,0.0035888199,126877411,blanket has lizard dropping
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",staff,positive,0.0011136167,0.005401033,0.9934854,126877411,staff
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",uncles,positive,0.24536265,0.12000143,0.6346359,126877411,uncle
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",aunts,positive,0.13888147,0.16308577,0.6980327,126877411,aunt
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",owner,neutral,0.5857014,0.34090072,0.07339787,126877411,owner
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",uncle,negative,0.0024768256,0.99076056,0.0067625945,126877411,uncle
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",bit,negative,0.004028492,0.9902198,0.0057518217,126877411,bit
" Enthusiastic, cute male staff, supporting families to checkin early. I see there are two elderly uncles and aunts, probably the owner, about her, she is pleasant and happy, while the uncle is quite uncomfortable, and a bit stuck with the guests. The room is ok, close to the center but the minus point is that when I check in, the blanket has lizard droppings on it, and there are many stains. I",guests,negative,0.053381152,0.9398746,0.0067442413,126877411,guest
