TV,Radio,Social Media,Influencer,Sales,OE,TE,SE
65.0,13.28316032,1.042497914,Nano,234.9536246,0.60411697,0.72777973,0.8300821596116726
56.0,20.55128397,1.437485088,Micro,200.475809,0.48653577,0.57778614,0.8420689530558834
21.0,9.726088372,0.863382785,Nano,75.92780039,0.3781119,0.38058487,0.9935021852024752
52.0,17.23864858,7.172554439,Nano,188.9634803,0.19744435,0.42841106,0.4608759400375891
36.0,10.56614422,2.638889554,Mega,128.4165943,0.25197794,0.40552161,0.6213674778022311
79.0,25.06755404,3.429945412,Mega,285.761592,0.36570777,0.57550724,0.6354529440845957
74.0,21.60479931,4.666188365,Macro,261.4717905,0.27834899,0.52096105,0.534299042126086
84.0,26.41066438,5.163949549,Nano,298.9711942,0.28545397,0.54026627,0.5283579335796772
51.0,18.95737635,2.877555299,Macro,183.4840455,0.30625975,0.42774556,0.7159858070765246
20.0,4.218479595,2.092680162,Micro,68.12363535,0.25950647,0.26470849,0.9803481180373171
20.0,12.22988349,5.542360445,Micro,75.93383288,0.1226094,0.17329987,0.7074985111067885
45.0,17.45057273,3.797949477,Micro,156.7943081,0.22136345,0.36937137,0.5992978015594441
63.0,20.35692774,1.927395643,Nano,222.5016725,0.43814141,0.55016269,0.7963851747198634
82.0,27.1165686,4.626630461,Mega,291.5314175,0.30264607,0.53211348,0.5687622685296376
43.0,13.70486746,2.218968013,Nano,151.2688729,0.31808562,0.42775222,0.7436212020126979
10.0,2.563279595,2.194326393,Nano,36.91917963,0.23928646,0.34798095,0.687642412609081
28.0,6.698580072,2.975868625,Mega,97.08322836,0.24187865,0.34581047,0.6994543860976795
96.0,25.73667837,4.179366017,Nano,346.9400122,0.36475522,0.77668489,0.4696308949695159
21.0,4.192298884,1.011604124,Micro,75.3411398,0.33943123,0.35339733,0.9604804597703099
41.0,4.510233003,0.651581966,Mega,148.9073606,0.60911827,0.7252376,0.8398878795032138
69.0,31.30100477,4.080001577,Nano,247.9551456,0.29616103,0.43100494,0.6871406856728834
64.0,22.1945826,3.116904294,Macro,228.6388175,0.33559213,0.48699395,0.6891094437620836
81.0,29.09884013,3.436515796,Nano,288.8354078,0.36574425,0.54001661,0.6772833339330062
91.0,27.36025947,6.603772501,Micro,320.4673397,0.25061678,0.55840475,0.4488084673348498
84.0,29.65912031,5.892874671,Nano,300.3318396,0.26084272,0.50550771,0.5160014671190671
93.0,37.70803265,6.43094939,Macro,326.2649816,0.25864554,0.50586932,0.5112892396795283
99.0,33.42960304,6.443252612,Macro,353.46916,0.27499657,0.77170422,0.35634970351723616
70.0,23.21694607,4.202648436,Micro,250.2521525,0.29152304,0.49677835,0.5868271835920387
90.0,28.38052047,4.338469575,Nano,318.6274849,0.33479786,0.5972615,0.5605548993196448
34.0,3.974176914,2.878866014,Nano,117.6208998,0.38274954,0.50933523,0.7514688116115588
26.0,2.170693374,0.057924027,Macro,91.76813254,0.8796903,0.88113371,0.9983618717753973
64.0,14.49372202,0.737132129,Micro,228.6705497,0.66932679,0.74751697,0.8954001271703571
97.0,38.2427277,7.11700822,Micro,350.1140371,0.25478909,0.64532881,0.39482057216692373
73.0,30.28290663,4.22436639,Nano,260.2546867,0.29824766,0.45808216,0.6510789680174404
54.0,22.93800806,0.049662684,Nano,188.4611145,0.91229335,0.93045527,0.9804806092398187
18.0,3.398236382,0.905116643,Macro,64.50258019,0.32963055,0.32990916,0.9991554948034788
38.0,12.25305035,2.427705252,Micro,137.9207634,0.28327396,0.41440446,0.6835688013589429
43.0,10.06244907,0.24725853,Nano,154.8917662,0.79781651,0.81470883,0.9792658194216454
38.0,21.82640897,2.802768211,Nano,132.7269458,0.24560294,0.3062136,0.8020641147225336
79.0,17.97181312,1.541124943,Micro,281.5342766,0.55007778,0.72404619,0.7597274698731581
63.0,28.52795281,3.168882093,Macro,224.4662398,0.32767645,0.4347426,0.7537251927922408
28.0,7.273574298,2.962681744,Macro,105.7328925,0.2483748,0.38643579,0.6427323928769642
33.0,13.34990619,1.461002855,Nano,116.1267135,0.35143533,0.39981553,0.8789936949172535
96.0,34.65952748,2.733309859,Macro,342.4983937,0.45987285,0.70467364,0.6526040196423412
47.0,17.98768499,4.832000332,Mega,169.7770916,0.19666358,0.38509974,0.5106821936571548
63.0,19.28371879,0.481806199,Nano,224.1129616,0.74331057,0.80217744,0.9266161486665594
82.0,29.49738981,6.111231604,Micro,291.3194908,0.24789618,0.48084246,0.5155455281548971
48.0,18.0116912,5.942587756,Macro,164.7008776,0.17136269,0.36170674,0.473761395764978
82.0,28.75451711,1.621090004,Mega,291.3240319,0.54524009,0.65613511,0.8309875232861719
31.0,9.926309363,2.270709178,Macro,112.4931128,0.25647425,0.37051256,0.6922147254603191
18.0,9.714072444,3.383355406,Mega,65.42069676,0.13225485,0.14545266,0.9092638800830456
30.0,5.232195406,2.164882999,Macro,101.293761,0.29661024,0.41131516,0.7211264471749596
20.0,4.307579249,0.047124006,Mega,72.18106625,0.89541865,0.90302955,0.9915718151194499
29.0,7.868453405,1.960643728,Nano,99.31009056,0.2566348,0.35175961,0.7295743817773734
15.0,5.13906928,1.55848132,Micro,52.29844801,0.19084554,0.20773745,0.9186862551745004
74.0,16.77799061,2.297885997,Macro,261.2171393,0.4343869,0.65826331,0.6598983923317859
23.0,13.31099098,0.731708591,Nano,76.32136362,0.40295775,0.40508263,0.9947544529371699
81.0,24.00579144,3.774497494,Micro,287.9321491,0.34361141,0.57667158,0.5958528596120517
83.0,34.68510091,10.0302438,Mega,298.6394097,0.17180865,0.41345507,0.41554370103624566
69.0,23.61530268,5.555739478,Macro,246.1376093,0.23489594,0.45596076,0.5151670069152442
10.0,0.858809909,3.621606085,Mega,36.88229796,0.46448323,0.64540759,0.7196742604158095
94.0,30.40243066,5.207841441,Micro,336.1680912,0.3082525,0.61663839,0.4998918409864167
37.0,12.26220119,0.43813494,Macro,136.5561795,0.68544708,0.70722109,0.9692118768686607
11.0,4.205790339,3.05864083,Mega,38.63419974,0.16752495,0.23595439,0.7099886973918985
98.0,25.83842228,6.986829858,Micro,353.1339978,0.25980117,0.84203957,0.30853795861398775
63.0,23.56384635,7.89715201,Macro,225.1611984,0.17865711,0.41338542,0.43218048183702273
24.0,7.225160543,0.00131539,Macro,86.45386027,0.97302561,0.97754437,0.9953774374456271
33.0,11.22418965,5.585571387,Mega,115.0606852,0.18424608,0.32847344,0.5609162189795315
25.0,6.289604837,1.761397829,Nano,89.58970992,0.26062034,0.34953724,0.7456153742016158
43.0,15.69550209,4.621334711,Nano,156.9593326,0.19193185,0.38520966,0.49825295139275577
52.0,15.70165246,3.943078855,Macro,184.8832065,0.24491557,0.45358254,0.539958107734923
87.0,24.95177785,1.015740835,Nano,303.8782625,0.65157349,0.74893212,0.8700033989729269
68.0,29.19533041,8.045763533,Nano,245.6391876,0.17551213,0.39400129,0.4454608003948413
90.0,32.32648182,5.609706527,Mega,322.0002384,0.28416619,0.54941779,0.5172133031950057
62.0,16.44434995,7.48999682,Nano,217.9190051,0.22663311,0.4814783,0.470702646412102
46.0,13.9792447,0.891245828,Macro,162.9699605,0.54845883,0.61311681,0.894542150948365
96.0,22.75135338,8.688003416,Nano,345.8938959,0.25523906,0.64868228,0.3934731499062993
77.0,16.07402028,2.696286698,Nano,274.9318537,0.41078012,0.68731965,0.597655137605916
90.0,30.48464888,5.005497564,Mega,316.4611153,0.3022829,0.55754251,0.5421701387397349
83.0,23.07633733,0.831079356,Micro,291.9624407,0.68657825,0.77663046,0.8840475430232287
19.0,5.263205766,1.251405937,Mega,71.44251373,0.28714784,0.29621012,0.9694059068609808
27.0,14.12523976,0.417048422,Mega,95.88047198,0.60200103,0.60821482,0.9897835603545471
42.0,15.64684698,1.920959216,Nano,151.0697358,0.35187149,0.43881174,0.8018734640053158
62.0,17.0374692,1.778592176,Mega,222.0800056,0.45988988,0.5866622,0.7839091729448394
64.0,19.21061664,3.087815141,Macro,221.7316739,0.3274494,0.4964451,0.6595883411881798
87.0,27.73488768,3.636000569,Micro,315.3186484,0.37521982,0.61738253,0.6077590501305568
28.0,13.16871546,1.873044843,Mega,99.09562263,0.26726728,0.30513804,0.8758897448512155
11.0,2.588070098,0.331165434,Mega,37.48139169,0.42639356,0.59838047,0.7125793393624628
60.0,22.4028944,5.276295758,Nano,212.4985828,0.21800866,0.41551089,0.5246761643238761
28.0,7.949128866,0.926508325,Mega,102.8151161,0.43625353,0.46783858,0.932487290808723
54.0,19.27265847,1.302007252,Micro,194.3564249,0.5043993,0.59252021,0.8512777986087597
66.0,32.8621864,8.186191406,Mega,238.0688324,0.1685788,0.35719215,0.47195550070179315
35.0,15.25354503,0.935726218,Macro,123.6561859,0.47043844,0.51442515,0.9144934690693097
76.0,30.7022579,6.693904146,Micro,267.5219901,0.21641293,0.42035331,0.5148357937279
62.0,23.67422982,3.363063357,Micro,218.9998496,0.30886611,0.44156963,0.6994731725549151
54.0,12.98134935,2.751051575,Macro,194.0955015,0.32778656,0.53684714,0.6105770815878799
39.0,10.98094871,1.069789208,Nano,135.8889695,0.45790159,0.51868393,0.8828142988736898
79.0,24.33346963,4.355745346,Mega,283.1252094,0.30992448,0.54964021,0.5638679164320965
70.0,20.77717376,2.831544226,Macro,245.2427203,0.37004538,0.54627965,0.677391845000999
75.0,25.67494111,2.394660585,Macro,267.1790104,0.43173236,0.55885195,0.7725344073685347
53.0,18.85081371,4.566440958,Micro,186.9356462,0.22055997,0.41115221,0.5364435959130561
23.0,6.721845062,1.367690472,Nano,82.43756501,0.2942365,0.32298871,0.9109807584296058
43.0,23.36300311,3.930571161,Macro,146.2867782,0.20321793,0.28974242,0.7013744483807376
24.0,7.16376032,3.215148198,Micro,87.76036175,0.21529668,0.29985662,0.7179987555385636
26.0,5.928308617,2.03273826,Micro,85.56280693,0.24287696,0.31598551,0.7686332199220147
49.0,13.50306851,0.392220254,Micro,172.7951702,0.72909289,0.76191744,0.9569184950012433
33.0,10.15050712,2.311200267,Nano,118.2267883,0.26169025,0.38498905,0.6797342677668365
59.0,21.29972944,6.145551611,Mega,209.5601139,0.19136212,0.41246363,0.4639490759464052
76.0,25.09598285,3.588906021,Mega,272.4213353,0.34353329,0.54205613,0.6337596255944934
100.0,32.14820776,7.565099552,Micro,362.0421229,0.24982719,1.0,0.24982719
96.0,37.91634195,5.817879816,Mega,335.9666885,0.28351185,0.54266995,0.5224388230820595
23.0,6.662270909,0.142948635,Nano,83.41535689,0.791634,0.79209322,0.9994202450060107
68.0,20.85748443,5.305812168,Nano,244.6335186,0.24257347,0.48527666,0.4998663442828674
20.0,5.063964906,0.037356944,Micro,66.38544197,0.83801478,0.84940415,0.9865913417070071
61.0,24.66406819,0.643440065,Micro,223.2473066,0.7038341,0.77711773,0.9056981623620916
56.0,9.690666538,2.55275792,Nano,196.0786327,0.3432589,0.6003675,0.571747971034408
29.0,16.79919436,4.279003862,Micro,101.9046011,0.14195561,0.22480189,0.631469824386263
31.0,7.985636206,0.789064,Mega,112.9525763,0.49727449,0.5307274,0.9369678105935364
29.0,9.850775833,1.774849524,Nano,96.69435801,0.26825812,0.31423378,0.8536896319676388
82.0,34.76779038,4.248044829,Micro,292.1774167,0.32134218,0.48316419,0.6650786350702025
78.0,26.53771888,3.961284729,Macro,280.8588623,0.32905359,0.53624197,0.6136289369517273
99.0,30.66885609,4.401725907,Nano,351.4211477,0.35355023,0.78101472,0.4526806229721253
99.0,34.51295267,4.817666841,Macro,347.6723383,0.33006537,0.66926922,0.49317279225839794
46.0,15.55341525,1.648887001,Mega,161.7368695,0.39907706,0.48549964,0.8219924941653921
37.0,15.55091019,0.381845418,Nano,130.3841296,0.68196802,0.69409782,0.9825243652256392
67.0,33.47845174,6.272878542,Macro,233.1382365,0.2040018,0.35451972,0.5754314597788807
82.0,21.68701274,2.537905135,Nano,290.618183,0.43691592,0.64743322,0.6748432216684834
42.0,9.381876981,3.464095033,Mega,147.4870688,0.26110126,0.46513854,0.5613408426659292
22.0,13.32653424,3.470841069,Micro,80.42495159,0.13946781,0.18552049,0.7517649937211787
73.0,22.36101534,2.23634963,Nano,262.5974491,0.44593483,0.59353857,0.7513156727118846
41.0,7.125223319,1.156608183,Mega,148.2257628,0.46826197,0.58992042,0.7937714208977543
100.0,44.56040957,8.470339644,Nano,357.0924872,0.22624099,0.7556012,0.29941851601082686
29.0,8.712061917,2.585117315,Macro,104.7124537,0.22165252,0.35394093,0.6262415595732316
19.0,10.61709956,1.277720616,Macro,68.24392705,0.27021276,0.27128221,0.9960577953121216
37.0,5.580487693,4.347285454,Macro,134.4459731,0.34153451,0.52934379,0.6452035831005026
45.0,9.016529466,2.7795578,Micro,157.4058687,0.28820341,0.51460945,0.5600429801668041
51.0,19.3160696,3.605940065,Macro,184.69981,0.2627038,0.41774245,0.6288654648336552
100.0,39.30321723,7.077221972,Micro,355.8951039,0.25798154,0.76943031,0.3352890270205238
56.0,15.38414712,1.618385333,Mega,197.2730126,0.4505321,0.56438742,0.7982674383493523
23.0,3.510261265,1.060978149,Micro,84.48658764,0.36834091,0.42894226,0.8587190965982228
100.0,30.43535718,5.012795155,Mega,353.8381927,0.32615176,0.82641614,0.3946580230148942
16.0,5.768998355,0.167732483,Macro,58.28261531,0.70179055,0.7132891,0.9838795377638604
95.0,33.7322487,2.828376137,Micro,337.1550219,0.44677491,0.67193434,0.6649085831809103
18.0,3.998145083,0.550344488,Mega,62.53463829,0.43113668,0.43380476,0.9938495833932297
94.0,32.16264869,4.178849052,Mega,336.5236729,0.35660174,0.637404,0.5594595264541798
58.0,23.29102567,1.819778353,Macro,202.3545385,0.4269088,0.51870685,0.8230251827212228
11.0,10.43493748,3.021098715,Micro,39.05670605,0.082777311,0.11983869,0.6907394515076892
88.0,26.89087788,5.091676018,Mega,311.0460958,0.29572314,0.57076462,0.5181175034990781
33.0,16.56795456,3.220240342,Nano,117.856095,0.20266704,0.28644242,0.7075315171544774
69.0,20.97212652,3.386159119,Nano,242.4652608,0.32845427,0.52110713,0.6303008557952373
47.0,13.47141759,2.441219796,Macro,167.7045406,0.32123698,0.47218958,0.68031357235795
32.0,13.43185072,1.969664799,Micro,113.3354651,0.28380632,0.34201828,0.8297986879531702
89.0,34.19286493,7.28093696,Micro,317.7146217,0.23225169,0.49554135,0.46868276481871796
83.0,27.92371868,8.566793342,Macro,295.5055495,0.19687793,0.46147974,0.42662312759385707
64.0,26.71359667,7.772853029,Micro,229.952856,0.17086348,0.39243623,0.4353917068258453
67.0,15.1421411,2.24962288,Macro,240.107728,0.42228006,0.63758177,0.6623151411622072
100.0,23.35453897,4.472029211,Micro,356.2684227,0.35354386,0.99500558,0.3553184696712957
46.0,9.84754116,2.944586242,Micro,166.6523608,0.28754183,0.52775033,0.5448444342990747
42.0,10.5955477,2.411606792,Mega,149.3632846,0.29910904,0.47325177,0.6320294163928853
15.0,4.852190352,5.603537932,Macro,52.00797219,0.18864927,0.19730715,0.9561197858263121
32.0,15.40516167,4.049889123,Nano,109.1469616,0.15676528,0.25840961,0.6066542184712094
74.0,19.11490912,4.485970525,Nano,259.900723,0.28446581,0.54634049,0.5206749549168505
50.0,18.1727377,5.722841776,Micro,181.2762703,0.18685977,0.40198895,0.46483807577297837
29.0,4.595233625,0.581271839,Micro,104.5145469,0.54979515,0.58422102,0.9410738935754144
43.0,24.20995844,7.407487893,Micro,150.9981854,0.12546038,0.27997825,0.4481075940720396
97.0,28.37534439,6.324932659,Macro,348.5464665,0.27638674,0.70092242,0.394318589495254
35.0,14.1368135,1.571675673,Mega,126.7749212,0.35850604,0.41722578,0.8592614770832234
80.0,28.50516115,5.403039713,Mega,284.9089972,0.26709363,0.49174511,0.5431546233372815
72.0,18.12593442,3.547403641,Nano,257.3816404,0.33326738,0.58615734,0.5685630073317858
85.0,36.24543619,8.863215031,Macro,305.7394717,0.19362465,0.43306785,0.44710003293941125
54.0,17.47277703,1.477320945,Macro,194.0262623,0.47283749,0.56509756,0.8367360319163297
36.0,15.19445096,2.799221115,Mega,128.0211864,0.24040731,0.33565701,0.7162290756269325
23.0,4.510090793,0.033647813,Mega,77.40214925,0.86221807,0.86737302,0.9940568245943364
13.0,1.470311516,1.231379728,Micro,49.28503296,0.42467868,0.44484905,0.9546579452063569
62.0,15.96713564,1.18040903,Macro,220.0547642,0.55356695,0.65452171,0.8457579657670943
36.0,3.478911133,1.239673052,Mega,125.6122776,0.45208289,0.61946105,0.7298003482220553
47.0,19.42239584,3.602285923,Macro,167.1207967,0.24298802,0.37697046,0.6445810634605162
69.0,21.00808675,2.478178486,Micro,244.1818392,0.40121374,0.55497039,0.7229462097968866
65.0,15.6978375,3.011898971,Mega,232.6702357,0.34726543,0.57735948,0.6014717728372624
20.0,11.75733151,3.733754349,Nano,70.20770114,0.11973284,0.14948501,0.8009688730662693
40.0,13.56691537,3.323877768,Mega,140.3737325,0.22561685,0.38174374,0.5910165023269275
33.0,13.55208661,5.696142076,Micro,119.6868639,0.16536117,0.31471855,0.5254255588048433
30.0,6.626398231,2.827163775,Mega,109.08296,0.26940265,0.40955916,0.6577868994555024
29.0,0.969179242,1.101270316,Micro,102.4582611,0.67064101,0.70448151,0.9519639628299116
27.0,2.045585162,0.051933011,Nano,92.92957432,0.86722103,0.86884497,0.9981309208707279
90.0,33.80612226,6.27858393,Mega,322.660707,0.26262315,0.52839017,0.49702504874381
59.0,22.19699053,4.710262205,Mega,210.8443494,0.23683909,0.42210398,0.5610918191294951
75.0,23.48296489,3.750273951,Micro,263.3750447,0.32421951,0.53059478,0.611049188987498
75.0,32.43091127,1.524148306,Macro,265.8749687,0.53754688,0.64290951,0.83611592555226
13.0,1.237598531,2.447639874,Micro,46.57401993,0.42906029,0.4785419,0.8965992110617691
18.0,10.65529469,1.368274421,Micro,64.70988356,0.24718578,0.24761139,0.9982811372287842
31.0,6.705393208,1.99719926,Micro,112.0706407,0.28515358,0.44175869,0.6454962549802925
36.0,9.099158632,1.051392464,Micro,125.4867164,0.44332821,0.50674733,0.8748506084876657
70.0,26.16107046,3.582985818,Mega,247.4803463,0.32140819,0.47846342,0.6717508101246277
88.0,27.65593332,3.643025864,Micro,310.0771395,0.3669317,0.59556635,0.6161054935356909
42.0,6.58132946,1.641510704,Macro,148.4648245,0.38121924,0.58262279,0.654315702274537
32.0,8.459387308,0.474236007,Mega,115.552505,0.62157342,0.6327035,0.982408695384173
38.0,18.43696066,2.419836853,Macro,140.5311929,0.28930279,0.36548925,0.7915493820953694
86.0,25.25707261,0.696331556,Macro,303.5614352,0.72780185,0.81291252,0.8953015633219672
89.0,27.81948029,5.228492402,Mega,318.2708476,0.29605576,0.5824916,0.508257561139079
45.0,6.951526595,1.566329051,Macro,160.5471107,0.41187071,0.61379175,0.671026793696722
91.0,26.28625575,6.917554923,Micro,328.484604,0.24819393,0.58643897,0.42322209589857235
46.0,13.66666813,5.592577136,Macro,167.1352804,0.21544355,0.43568151,0.49449780414137845
78.0,24.58785494,4.628858613,Macro,276.2603779,0.29116329,0.52453547,0.5550878951999185
70.0,29.76077482,5.814951014,Macro,247.8132733,0.22765473,0.40657265,0.5599361639303578
100.0,36.67505326,7.344048307,Micro,356.7467816,0.25165185,0.81267485,0.30965871529062333
62.0,19.00447338,0.255726683,Macro,224.7741278,0.84646463,0.88292242,0.958707821690608
56.0,25.65263615,3.484751126,Micro,194.2430827,0.2758167,0.3768153,0.7319678898388681
98.0,25.80264351,4.420553579,Macro,350.2019853,0.35268101,0.81291469,0.43384750495774654
32.0,17.01194371,2.682326269,Micro,115.3543379,0.23022212,0.28860346,0.7977108798349126
34.0,13.93985815,1.153340571,Mega,124.4780998,0.42891216,0.48218279,0.8895219176113689
58.0,12.19180528,1.666526752,Nano,209.9240389,0.46430392,0.63321216,0.7332517429861106
10.0,0.688749344,0.982755686,Mega,33.45988582,0.4733697,0.70557812,0.6708962290383949
13.0,0.747718323,1.912693178,Macro,45.75723345,0.52578411,0.58790076,0.8943416062261937
14.0,7.442168644,1.954879928,Micro,54.51656478,0.16483529,0.17112436,0.9632485404182081
38.0,17.82863476,1.823407233,Nano,140.7737107,0.35137934,0.4210543,0.8345226257040956
61.0,20.04207353,1.427891296,Micro,215.3130793,0.50172039,0.59551902,0.8424926377666325
23.0,11.3262451,1.308263234,Mega,80.977606,0.29804857,0.30941213,0.9632737087586062
75.0,32.25518431,6.076591747,Macro,266.7925281,0.23313621,0.42158443,0.553000047938203
19.0,2.405404817,0.50779351,Mega,70.97470749,0.49748478,0.49787037,0.9992255212938259
