text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId
"(-) Although the room is the same deluxe room, the room is not the same as the picture, the size is a bit small. Damaged toilet spray makes the toilet always wet, then change the nozzle. The hot water cannot be adjusted to the temperature so it is quite hot. (+) quick troubleshooting, good service attitude, friendly. There is a discount on motorbike rental and laundry.",discount,positive,0.0010917635,0.0009465327,0.99796176,126287513
"(-) Although the room is the same deluxe room, the room is not the same as the picture, the size is a bit small. Damaged toilet spray makes the toilet always wet, then change the nozzle. The hot water cannot be adjusted to the temperature so it is quite hot. (+) quick troubleshooting, good service attitude, friendly. There is a discount on motorbike rental and laundry.",motorbike,positive,0.011762639,0.0016640695,0.98657334,126287513
"(-) Although the room is the same deluxe room, the room is not the same as the picture, the size is a bit small. Damaged toilet spray makes the toilet always wet, then change the nozzle. The hot water cannot be adjusted to the temperature so it is quite hot. (+) quick troubleshooting, good service attitude, friendly. There is a discount on motorbike rental and laundry.",rental,positive,0.017216668,0.006707368,0.976076,126287513
"(-) Although the room is the same deluxe room, the room is not the same as the picture, the size is a bit small. Damaged toilet spray makes the toilet always wet, then change the nozzle. The hot water cannot be adjusted to the temperature so it is quite hot. (+) quick troubleshooting, good service attitude, friendly. There is a discount on motorbike rental and laundry.",laundry,positive,0.007990816,0.0013630864,0.9906461,126287513
It's cold but there's no heater,heater,negative,0.003489311,0.993519,0.0029916733,126816235
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",prison,negative,0.007728824,0.90699184,0.085279316,126736594
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",room,negative,0.036291383,0.9316991,0.032009445,126736594
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",bit,negative,0.0019185361,0.9109224,0.08715901,126736594
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",wall,negative,0.040149074,0.94496816,0.014882749,126736594
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",balcony,negative,0.17725913,0.8159067,0.0068341154,126736594
"The prison room is too, a bit mysterious, most of the 4-walled rooms are walls without a balcony, only a few rooms outside are available, the price is so good.",price,positive,0.0005314018,0.001077977,0.9983907,126736594
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",hotel,positive,0.30940354,0.10690432,0.58369213,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",thing,negative,0.0023801655,0.9336952,0.063924655,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",soundproofing,negative,0.0012171214,0.989351,0.009431935,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",side,negative,0.0023717082,0.9929428,0.004685497,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",room,neutral,0.9761612,0.012777118,0.011061635,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",sleep,negative,0.024872145,0.9695546,0.005573251,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",day,neutral,0.98729193,0.007637685,0.00507036,126768707
"the hotel is clean, ok. The only thing to suggest to the hotel is that the soundproofing is too bad. the side rooms are quite noisy, directly affecting sleep. all day and night. Children were running and playing in the hallway. The guests opened the door to talk and scream. If the soundproofing problem cannot be solved, I think the hotel should have regulations posted in each room, to avoid noise",night,neutral,0.993537,0.0042099664,0.0022530511,126768707
